REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
6/1/2014,Canada,2016A000011124,Percent,239,units,0,v733833,1,4,,,,2
7/1/2014,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.01,,,,2
8/1/2014,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.01,,,,2
9/1/2014,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.02,,,,2
10/1/2014,Canada,2016A000011124,Percent,239,units,0,v733833,1,4,,,,2
11/1/2014,Canada,2016A000011124,Percent,239,units,0,v733833,1,4,,,,2
12/1/2014,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.98,,,,2
1/1/2015,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.96,,,,2
2/1/2015,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.91,,,,2
3/1/2015,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.84,,,,2
4/1/2015,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.76,,,,2
5/1/2015,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.74,,,,2
6/1/2015,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.72,,,,2
7/1/2015,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.71,,,,2
8/1/2015,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.71,,,,2
9/1/2015,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.71,,,,2
10/1/2015,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.72,,,,2
11/1/2015,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.72,,,,2
12/1/2015,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.75,,,,2
1/1/2016,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.76,,,,2
2/1/2016,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.75,,,,2
3/1/2016,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.73,,,,2
4/1/2016,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.7,,,,2
5/1/2016,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.67,,,,2
6/1/2016,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.66,,,,2
7/1/2016,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.67,,,,2
8/1/2016,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.68,,,,2
9/1/2016,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.67,,,,2
10/1/2016,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.68,,,,2
11/1/2016,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.7,,,,2
12/1/2016,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.74,,,,2
1/1/2017,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.73,,,,2
2/1/2017,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.75,,,,2
3/1/2017,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.66,,,,2
4/1/2017,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.62,,,,2
5/1/2017,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.59,,,,2
6/1/2017,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.6,,,,2
7/1/2017,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.72,,,,2
8/1/2017,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.82,,,,2
9/1/2017,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.89,,,,2
10/1/2017,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.98,,,,2
11/1/2017,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.04,,,,2
12/1/2017,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.07,,,,2
1/1/2018,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.14,,,,2
2/1/2018,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.26,,,,2
3/1/2018,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.27,,,,2
4/1/2018,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.27,,,,2
5/1/2018,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.35,,,,2
6/1/2018,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.32,,,,2
7/1/2018,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.42,,,,2
8/1/2018,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.43,,,,2
9/1/2018,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.43,,,,2
10/1/2018,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.48,,,,2
11/1/2018,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.38,,,,2
12/1/2018,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.59,,,,2
1/1/2019,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.59,,,,2
2/1/2019,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.52,,,,2
3/1/2019,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.44,,,,2
4/1/2019,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.33,,,,2
5/1/2019,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.3,,,,2
6/1/2019,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.23,,,,2
7/1/2019,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.14,,,,2
8/1/2019,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.08,,,,2
9/1/2019,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.07,,,,2
10/1/2019,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.09,,,,2
11/1/2019,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.09,,,,2
12/1/2019,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.08,,,,2
1/1/2020,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.08,,,,2
2/1/2020,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.08,,,,2
3/1/2020,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.9,,,,2
4/1/2020,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.95,,,,2
5/1/2020,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.86,,,,2
6/1/2020,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.77,,,,2
7/1/2020,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.64,,,,2
8/1/2020,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.57,,,,2
9/1/2020,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.51,,,,2
10/1/2020,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.45,,,,2
11/1/2020,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.42,,,,2
12/1/2020,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.34,,,,2
1/1/2021,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.3,,,,2
2/1/2021,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.25,,,,2
3/1/2021,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.26,,,,2
4/1/2021,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.25,,,,2
5/1/2021,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.25,,,,2
6/1/2021,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.26,,,,2
7/1/2021,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.2,,,,2
8/1/2021,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.2,,,,2
9/1/2021,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.22,,,,2
10/1/2021,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.29,,,,2
11/1/2021,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.4,,,,2
12/1/2021,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.45,,,,2
1/1/2022,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.44,,,,2
2/1/2022,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.58,,,,2
3/1/2022,Canada,2016A000011124,Percent,239,units,0,v733833,1,3.77,,,,2
4/1/2022,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.19,,,,2
5/1/2022,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.63,,,,2
6/1/2022,Canada,2016A000011125,Percent,239,units,0,v733834,1,5.05,,,,2
7/1/2022,Canada,2016A000011126,Percent,239,units,0,v733835,1,5.51,,,,2
8/1/2022,Canada,2016A000011127,Percent,239,units,0,v733836,1,5.58,,,,2
9/1/2022,Canada,2016A000011128,Percent,239,units,0,v733837,1,5.64,,,,2
10/1/2022,Canada,2016A000011129,Percent,239,units,0,v733838,1,5.75,,,,2
11/1/2022,Canada,2016A000011130,Percent,239,units,0,v733839,1,5.88,,,,2
12/1/2022,Canada,2016A000011131,Percent,239,units,0,v733840,1,5.89,,,,2
1/1/2023,Canada,2016A000011132,Percent,239,units,0,v733841,1,5.86,,,,2
