Unnamed: 0,year,total_dwelling,single_detached,total_dwelling_market,homeownership_freehold,rental,homeownership_condo,other,completed,res_building_permit,res_building_permit_amount,completed_but_unabsorbed_homes,new_single_and_semi_detached,new_rows_and_apartment,rental_vacancy_rate,rental_avilability_rate,vacancy_rate_seniors,vacancy_rate_condo,HPI_change,CPI_change,owned_accommodation_costs_change,rental_accommodation_costs_change,bachelor,one_bedroom,two_bedroom,three_bedroom,population,labour_participation_rate,employment_change,unemployment_rate,disposable_income_change,migration,Mortgage Rate,attached,multi_unit,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16,region_17,region_18,region_19,region_20,region_21,region_22,region_23,region_24,region_25,region_26,region_27,region_28,region_29,region_30,region_31,region_32,region_33
13,2003.0,2.6338891301189373,19626,2.8764769420332077,28789,1981,14473,232,2.26601454503424,2.4629188252706524,2.000999860888043,0.5596980244465284,0.8239603173328197,0.3368628754384521,3.8,6.2,12.7,0.7,4.667427919,3.041666667,2.949754187,1.866511124,731,884,1040,1211,1.4865322674322743,0.8189511315344801,0.16783436231133272,0.2920911116208618,-0.6156883964035765,2.2285217793893146,3.72,30635,21063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,2004.0,2.39864256848657,19076,2.6232258854728676,26855,1238,14022,0,2.337372790849278,2.343121887485698,2.0746170518219254,0.9975795839796586,0.9254709757435022,0.9446232570339906,4.3,6.2,12.7,0.7,5.918450839,1.601293975,3.035208418,1.243353783,727,886,1052,1235,1.519448330282032,0.7930584651229702,0.17248507119516202,0.1907391088538758,-0.6156883964035765,2.274501437517074,3.71,26565,19513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,2005.0,2.3623053763772845,15797,2.5841076419148865,23769,1649,16178,0,2.313684192853302,2.3869171684532007,1.9812969914541698,0.451788312219423,0.3660824538633579,0.461426377071772,3.7,5.6,12.7,0.7,4.506244367,1.870572316,2.490180676,0.985699281,724,888,1052,1243,1.5520339378538357,0.6377024666538995,0.02400562246703055,-0.062640898063589,-0.6156883964035765,2.2734006353887852,3.71,29174,22424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,2006.0,2.046122795326162,14120,2.2437261623236675,20724,1559,14797,0,2.227776468639502,1.7667759899533566,1.8293261015658002,0.6060724462300778,0.24729338551043148,0.7735195459992107,3.2,5.0,12.7,0.7,3.819145004,1.617440225,2.582969265,0.784062725,740,896,1067,1272,1.5865818983519184,0.4046684689502991,-0.21529682213168763,-0.265344903597561,-0.6156883964035765,2.5688813297475623,3.71,25852,20068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,2007.0,1.7809803164863478,14769,1.9582911173254507,21962,661,10670,0,1.6601274722174213,1.84688766544622,2.1567920547321364,0.18781083437460314,0.3984794725050651,0.03572034401723936,3.2,5.0,12.7,0.7,2.693722558,1.914648212,2.966228332,1.031991744,740,900,1061,1252,1.6199051364474264,0.5341318010078562,0.31174461605140247,-0.163992900830575,-0.6156883964035765,2.211289992227254,3.72,21388,15660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,2008.0,2.405433912676552,11308,2.6305370022842824,16363,1691,24158,0,2.0915670301626426,1.691313351978582,1.7948983092572117,0.35190494222408575,0.8088417086333564,0.027507365887569916,2.0,3.7,12.7,0.4,3.547492489,2.421910367,3.795080183,0.817160368,764,927,1095,1288,1.6545206265004961,0.4823464681848326,-0.015940412413607045,-0.11331689944708177,-0.6156883964035765,2.289489281879161,3.72,33266,28542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,2009.0,1.2667985460613158,8130,1.4047566651292784,12477,1816,11626,30,1.513828445705239,1.3511250848940846,1.4863363220150407,0.21724075589108643,0.357443248892236,0.10689948780770783,3.1,5.0,12.7,0.9,-0.156232563,0.456721915,1.53803132,1.161250097,758,926,1096,1290,1.6890282290988523,0.3787758025387855,-1.3299484882866743,1.2549351379072278,-0.6156883964035765,2.3050698658487887,3.75,19851,15787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,2010.0,1.4940635279240138,9936,1.64941527512775,14850,1338,13007,0,1.735872495439121,1.6686745605861497,1.969867015311305,0.32425865231466205,-0.19546586925956694,0.621579450600326,2.1,3.9,18.5,1.7,2.581871018,2.493216983,1.996695125,1.671802773,777,949,1123,1322,1.7252008947482789,0.326990469715762,0.28249622573520095,1.001555130989763,-0.6156883964035765,2.5259500467442955,3.76,20913,17605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,2011.0,2.2327097259065964,11247,2.4445934437919132,17539,1934,20272,0,1.914121884063159,1.6502805425797984,2.21046741217349,0.3313931787429004,-0.3898479811098101,0.7557247600515935,1.4,2.9,19.9,1.6,4.663325343,3.019245904,2.173619549,0.954762446,819,977,1149,1349,1.7603793974816841,0.11984913842367152,-0.02236844383176399,0.6468231213053126,-0.6156883964035765,2.8387895438953206,3.75,30508,26488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,2012.0,2.818025575682368,10699,3.0747061916622838,17718,1951,28435,1,1.7734525552228597,2.0069088843659433,2.667104750951387,0.4232502065064695,-0.30345593139859095,0.8419610304131226,1.7,3.0,17.9,1.2,5.132209036,1.527883881,2.233086681,1.441116866,837,1007,1183,1413,1.8002561990762558,0.042171139189138056,-0.11328818344127817,0.798851125455791,-0.6156883964035765,2.1942698977821715,3.73,39659,35153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,2013.0,1.7987638363240328,9421,1.977435691244,14768,709,18070,0,1.9051289903795017,2.1065599929058463,2.483851132703927,0.6167742358724354,-0.2732187139996642,1.1198334571336053,1.6,3.2,16.2,1.8,2.455688682,1.183391477,0.646245315,1.990381058,873,1032,1213,1454,1.8392730976984486,0.3528831361272756,1.173738053004895,0.4947951171548334,-0.6156883964035765,2.103834769088899,3.7,26000,22252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,2014.0,1.4754398417947847,8830,1.6293662331500565,13347,1803,13779,0,1.5764862496637297,1.7542438018611173,2.6185929260614915,0.5302681029300451,-0.10691401830556725,0.8816570913731916,1.6,3.0,17.6,1.3,2.106890886,2.521633315,2.491331707,1.632327336,896,1067,1251,1458,1.874324932568357,-0.009614193633885484,-0.6917847294229638,0.44411911577134056,-0.6156883964035765,1.698019830640858,3.67,21629,18569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,2015.0,2.410684951998703,10223,2.6361899276539327,15583,2842,23862,0,2.831908830493656,2.07044573044649,3.2270848541725843,1.5005636971704641,0.01187505004735916,2.2956581593646135,1.6,3.1,13.0,1.8,3.189777567,1.556214969,3.000877083,1.256335213,937,1103,1288,1510,1.901900166826658,0.016278472777628124,0.544569581583754,-0.062640898063589,-0.6156883964035765,0.9244523042575339,3.66,33170,30958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,2016.0,2.1824397761292036,11884,2.390476104919793,17379,2667,18981,0,1.9712962162633223,1.9717379048812713,3.3435144357985713,0.662256841852455,0.0183544537757006,1.0048517633182332,1.3,2.8,11.6,1.0,6.347459182,2.038828647,4.044766133,1.191399366,957,1132,1327,1515,1.949188037393679,-0.08729219286841895,-0.14043129911809493,-0.062640898063589,-0.6156883964035765,3.0267303380289516,3.67,28041,26245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,2017.0,2.1824397761292036,11884,2.390476104919793,17379,2667,18981,0,1.9712962162633223,1.9717379048812713,3.3435144357985713,0.662256841852455,0.0183544537757006,1.0048517633182332,1.3,2.8,11.6,1.0,2.455688682,1.527883881,4.044766133,1.191399366,1013,1194,1403,1589,1.949188037393679,-0.08729219286841895,-0.14043129911809493,-0.062640898063589,-0.6156883964035765,3.0267303380289516,3.68,28041,26245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,2018.0,2.1824397761292036,11884,2.390476104919793,17379,2667,18981,0,1.9712962162633223,1.9717379048812713,3.3435144357985713,0.662256841852455,0.0183544537757006,1.0048517633182332,1.3,2.8,11.6,1.0,1.475,2.315498,4.044766133,1.191399366,1081,1261,1468,1647,1.949188037393679,-0.08729219286841895,-0.14043129911809493,-0.062640898063589,-0.6156883964035765,3.0267303380289516,3.67,28041,26245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,2019.0,2.1824397761292036,11884,2.390476104919793,17379,2667,18981,0,1.9712962162633223,1.9717379048812713,3.3435144357985713,0.662256841852455,0.0183544537757006,1.0048517633182332,1.3,2.8,11.6,1.0,2.907,1.999754,4.044766133,1.191399366,1142,1361,1563,1730,1.949188037393679,-0.08729219286841895,-0.14043129911809493,-0.062640898063589,-0.6156883964035765,3.0267303380289516,3.68,28041,26245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,2020.0,2.1824397761292036,11884,2.390476104919793,17379,2667,18981,0,1.9712962162633223,1.9717379048812713,3.3435144357985713,0.662256841852455,0.0183544537757006,1.0048517633182332,1.3,2.8,11.6,1.0,8.355,2.489754,4.044766133,1.191399366,1204,1421,1637,1854,1.949188037393679,-0.08729219286841895,-0.14043129911809493,-0.062640898063589,-0.6156883964035765,3.0267303380289516,3.7,28041,26245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,2021.0,2.1824397761292036,11884,2.390476104919793,17379,2667,18981,0,1.9712962162633223,1.9717379048812713,3.3435144357985713,0.662256841852455,0.0183544537757006,1.0048517633182332,1.3,2.8,11.6,1.0,12.483,9.646879,4.044766133,1.191399366,1217,1439,1680,1918,1.949188037393679,-0.08729219286841895,-0.14043129911809493,-0.062640898063589,-0.6156883964035765,3.0267303380289516,3.74,28041,26245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1990.0,-0.5059523290968821,412,-0.5036709396647138,442,187,0,0,-0.5175419454064422,-0.5070749978794064,-0.45356153375323943,-0.5952034411245585,-0.6295859190584434,-0.5145491906706131,1.0,7.9,11.8,1.0,5.627996165,4.278373548,5.802348337,2.650868561,303,451,567,598,-0.4939689270621259,-0.21675552492597597,-0.7619093673841582,0.44411911577134056,-0.6156883964035765,-0.5243303122008407,3.73,337,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1991.0,-0.4960103613136095,277,-0.49296806763150897,351,287,132,1,-0.5207589155046611,-0.5123304315955067,-0.4558041195344708,-0.5952034411245585,-0.6295859190584434,-0.5145491906706131,1.0,7.9,11.8,1.0,0.344921485,5.698982325,7.703690003,3.120414751,316,471,601,650,-0.4936452646979871,-0.21675552492597597,-0.7619093673841582,0.44411911577134056,-0.6156883964035765,-0.5243303122008407,3.75,529,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1992.0,-0.5105732437003752,353,-0.5086455139900062,353,197,13,0,-0.4953887195027984,-0.5121956768848375,-0.45529154869859667,-0.5952034411245585,-0.6295859190584434,-0.5145491906706131,2.5,7.9,11.8,1.0,-0.443238354,1.99655417,2.138073158,3.727945361,320,485,620,672,-0.49333718607730676,-0.21675552492597597,-0.7619093673841582,0.44411911577134056,-0.6156883964035765,-0.5243303122008407,3.66,250,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1993.0,-0.5098731051240883,310,-0.5078917906073861,308,234,31,0,-0.5306291646696509,-0.5132063372148568,-0.4567097791768912,-0.5943116253210287,-0.6274261178156629,-0.5145491906706131,2.7,7.9,11.8,1.0,1.989823733,1.927662957,1.378730559,2.642889803,348,514,632,723,-0.49336795398105826,-0.21675552492597597,-0.7619093673841582,0.44411911577134056,-0.6156883964035765,-0.5243303122008407,3.62,285,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1994.0,-0.5185548234700447,296,-0.5172379605518749,318,95,36,0,-0.5155678955734443,-0.5170468464689302,-0.4574531836374727,-0.5746916776433731,-0.6015085029022972,-0.5008608937878307,4.1,7.9,11.8,1.0,1.327394209,0.126730357,-0.149266108,1.728439059,360,518,655,786,-0.493481036016924,-0.21675552492597597,-0.7619093673841582,0.44411911577134056,-0.6156883964035765,-0.5243303122008407,3.59,181,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,1995.0,-0.5298270545482623,196,-0.5293729070120579,214,43,31,0,-0.5371362178228665,-0.5316003552212081,-0.4644036441719258,-0.5818262040716115,-0.6101477078734191,-0.5063362125409436,6.2,7.9,11.8,1.0,0.228591525,2.774802843,1.735736235,1.313715187,375,518,659,788,-0.49352099433348434,-0.21675552492597597,-0.7619093673841582,0.44411911577134056,-0.6156883964035765,-0.5243303122008407,3.6,128,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,1996.0,-0.5292669436872329,162,-0.5287699283059618,176,56,64,0,-0.5396220583533083,-0.5270860724137886,-0.4647857745674982,-0.5836098356786711,-0.623106515330102,-0.5008608937878307,5.6,7.9,11.8,1.0,-0.210526316,1.610458507,0.073469388,0.890387275,350,530,672,809,-0.4915098922610017,-0.21675552492597597,-0.7619093673841582,0.44411911577134056,-0.6156883964035765,-0.5243303122008407,3.72,152,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,1997.0,-0.5313673594160933,184,-0.531031098453822,202,16,48,0,-0.5350890550330908,-0.5332847891045736,-0.464979844490874,-0.5809343882680817,-0.6166271116017605,-0.5008608937878307,7.7,7.9,11.8,1.0,-0.545007032,1.948536267,-1.500938086,0.694027932,385,526,666,822,-0.4918263621281597,-0.21675552492597597,-0.7619093673841582,0.44411911577134056,-0.6156883964035765,-0.5243303122008407,3.82,92,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,1998.0,-0.5343079414364978,161,-0.5341967366608262,180,8,36,0,-0.5439357228031927,-0.536047260673293,-0.4667876288044328,-0.5791507566610221,-0.6209467140873215,-0.4953855750347177,9.3,7.9,11.8,1.0,-2.271522008,0.612711477,-1.772256729,0.374404357,362,520,647,809,-0.49226350611133,-0.21675552492597597,-0.7619093673841582,0.44411911577134056,-0.6156883964035765,-0.5243303122008407,3.89,77,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,1999.0,-0.5337478305754685,192,-0.5335937579547302,196,0,36,0,-0.5387447028719758,-0.5395508831506933,-0.4677342941137231,-0.5800425724645519,-0.6166271116017605,-0.49949206409955244,7.5,7.9,11.8,1.0,-1.031021073,1.808762043,0.193912824,0.491692099,382,519,647,792,-0.49266149094427114,-0.21675552492597597,-0.7619093673841582,0.44411911577134056,-0.6156883964035765,-0.5243303122008407,3.98,44,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,2000.0,-0.5392089114705055,141,-0.5394728003391667,154,0,0,0,-0.5442281746303036,-0.5381359586886663,-0.46701315997221743,-0.5773671250539625,-0.6036683041450777,-0.5035985531643872,5.8,7.9,11.8,1.0,-1.288494928,2.651548969,0.908784921,0.118103594,379,527,654,802,-0.4931274049153649,-0.21675552492597597,-0.7619093673841582,0.44411911577134056,-0.6156883964035765,-0.5243303122008407,4.04,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,2001.0,-0.5352181215856707,163,-0.5351765770582323,169,4,38,0,-0.5493460816047427,-0.5404941661253779,-0.4682051522884709,-0.5800425724645519,-0.6101477078734191,-0.5035985531643872,5.8,7.9,11.8,1.0,-0.88872431,2.791789877,0.783855904,0.572969329,375,529,657,819,-0.4944927805922322,-0.21675552492597597,-0.7619093673841582,0.44411911577134056,-0.6156883964035765,-0.5243303122008407,4.07,54,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,2002.0,-0.5361983155924723,193,-0.5362317897939004,197,0,0,0,-0.5468602410743009,-0.5352387324092776,-0.4644814135401274,-0.5871770988927902,-0.6101477078734191,-0.5145491906706131,4.7,7.9,11.8,1.0,0.943396226,1.539893392,-0.703293066,0.511058981,398,532,657,820,-0.49444323227969733,-0.6569308539216705,-0.7619093673841582,-0.3160209049810538,-0.6156883964035765,-0.5243303122008407,4.14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,2003.0,-0.5352181215856707,199,-0.5351765770582323,210,0,0,1,-0.5399876231371968,-0.5322741287745543,-0.46321094486141595,-0.5934198095174988,-0.6252663165728825,-0.5145491906706131,3.3,7.9,11.8,1.0,0.943832701,2.333138905,-0.066661112,0.5334667,421,552,672,834,-0.4941874990537111,0.2234198040697186,2.081736412669225,-0.6200769132820113,-0.6156883964035765,-0.5034150717633517,4.26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,2004.0,-0.529897068405891,241,-0.5294482793503199,256,0,31,0,-0.5430583673218603,-0.5351039776986084,-0.4617782210008658,-0.5934198095174988,-0.6252663165728825,-0.5145491906706131,5.0,7.9,11.8,1.0,1.961683014,1.286540184,-0.283498708,0.207279662,414,550,679,808,-0.49406722452086443,-0.08729219286841895,-1.9940814490180518,0.4947951171548334,-0.6156883964035765,-0.5153968795443424,4.27,56,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,2005.0,-0.5340978998636119,179,-0.5339706196460402,183,0,44,0,-0.54115743044564,-0.5341606947239237,-0.46220065006905164,-0.5907443621069095,-0.6295859190584434,-0.5077050422292219,4.6,5.8,11.8,1.0,1.708172256,1.696277836,0.535161803,0.719841139,410,556,689,798,-0.4940648270218708,-0.1649701921029524,-0.24512027405791975,-0.011964896680096215,-0.6156883964035765,-0.5246690205480066,4.27,52,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,2006.0,-0.5384387590365901,157,-0.5386437046182846,159,0,6,0,-0.5461291115065238,-0.5368557889373085,-0.4641289769033229,-0.5898525463033797,-0.6166271116017605,-0.5145491906706131,4.9,5.9,11.8,1.0,1.688323168,1.446640316,0.457456542,-0.024644705,434,571,696,804,-0.4943457339872901,-0.8122868523907375,-2.34600343434189,0.24141511023736856,-0.6156883964035765,-0.5384290471516178,4.35,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,2007.0,-0.5325575949957809,185,-0.532312428204276,193,14,42,0,-0.5449593041980806,-0.5385402228206739,-0.46435486156823574,-0.5907443621069095,-0.623106515330102,-0.5118115312940565,3.8,4.4,11.8,1.0,4.302851182,1.044182966,0.654081802,0.706655711,452,584,709,860,-0.49476209964584905,-0.5015748554525999,0.4316626475210043,-0.21466890221406776,-0.6156883964035765,-0.5083686813406517,4.32,72,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,2008.0,-0.5382987313213327,165,-0.5384929599417606,167,0,0,0,-0.5422541247973056,-0.5373274304246508,-0.46370937581216254,-0.5934198095174988,-0.6274261178156629,-0.5131803609823349,2.2,2.7,11.8,1.0,5.475456288,2.15161564,1.398371309,0.807767624,467,589,719,836,-0.4949862658017526,-0.7863941859792275,-0.9533902758378732,-0.6200769132820113,-0.6156883964035765,-0.485082482473002,4.42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,2009.0,-0.5373885511721599,166,-0.5375131195443545,171,8,1,0,-0.545105530111636,-0.5375969398459893,-0.4621660073504891,-0.5853934672857307,-0.6101477078734191,-0.5118115312940565,2.3,3.1,11.8,1.0,0.655815424,0.075494489,0.819339661,0.542290571,480,607,742,874,-0.4951365090720195,-1.0194281836828298,-2.1293295298590458,0.5961471199218198,-0.6156883964035765,-0.4795361332881618,4.43,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,2010.0,-0.5344479691517553,204,-0.5343474813373502,210,8,4,0,-0.5491998556911873,-0.5328131476172313,-0.456716849119455,-0.5943116253210287,-0.6274261178156629,-0.5145491906706131,2.2,2.7,11.8,1.0,-0.470994584,2.104707302,-0.128741551,0.853324746,503,624,763,915,-0.4951321136571979,-1.3042475142094556,-0.49468712165713813,-0.163992900830575,-0.6156883964035765,-0.4656490910543634,4.43,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2011.0,-0.5238058627921958,188,-0.5228908859215253,198,152,24,0,-0.5437894968896373,-0.5237172046470575,-0.4525844676909249,-0.5889607304998499,-0.623106515330102,-0.5090738719175001,1.7,2.9,11.8,1.0,0.055209401,3.140007388,-0.257815018,1.021711367,518,641,772,959,-0.495190452799376,-1.252462181386432,-0.5625965691435216,-0.163992900830575,-0.6156883964035765,-0.4784776697032686,4.48,194,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,2012.0,-0.5233857796464237,227,-0.5224386518919533,237,12,130,1,-0.5461291115065238,-0.5307918269571926,-0.4539988097008093,-0.5934198095174988,-0.6252663165728825,-0.5145491906706131,1.1,2.0,11.8,1.0,1.300646382,0.902578797,-0.444264943,1.675094817,531,676,818,1017,-0.4951257203265482,-1.122998849328875,0.3801613559601114,-0.8227809188159834,-0.6156883964035765,-0.4741167997335088,4.38,159,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,2013.0,-0.5273065556736298,193,-0.5266595028346256,214,10,100,0,-0.5331150052000928,-0.5303201854698503,-0.453517700109344,-0.58806891469632,-0.6123075091161996,-0.5145491906706131,2.6,3.5,11.8,1.0,0.90265349,0.894505182,0.162271805,2.385763133,567,705,858,1041,-0.49509974742078394,-0.7863941859792275,0.02707557824414292,-0.5187249105150258,-0.6156883964035765,-0.47864702387685154,4.59,135,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,2014.0,-0.5336078028602111,168,-0.5334430132782062,184,50,0,0,-0.5370631048660888,-0.5322741287745543,-0.45608338226574013,-0.5845016514822009,-0.618786912844541,-0.5049673828526654,2.3,3.2,11.8,1.0,0.439577389,2.181255277,1.790198461,1.062618596,574,738,888,1099,-0.4951716723905926,-1.2265695149749203,-1.4707246602522357,-0.9748089229664622,-0.6156883964035765,-0.4876227950767456,4.59,74,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,2015.0,-0.5330476919991817,164,-0.5328400345721102,189,39,6,8,-0.5353083939034239,-0.5340259400132544,-0.458198002086567,-0.5791507566610221,-0.6079879066306386,-0.5035985531643872,4.6,5.2,11.8,1.0,0.284090909,1.053573888,2.331688684,0.668419076,603,749,917,1131,-0.4953826523020313,-1.7444228432051483,-1.8186635786271967,-0.9748089229664622,-0.6156883964035765,-0.5009594362463996,4.52,97,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,2016.0,-0.5371785095992738,139,-0.5372870025295685,151,32,0,0,-0.5412305434024177,-0.5373948077799854,-0.46140068606795986,-0.5853934672857307,-0.6166271116017605,-0.5077050422292219,5.0,5.3,11.8,1.0,0.306255264,1.614991482,1.438681079,0.731125037,608,765,940,1170,-0.4955045251675404,-1.3560328470324772,-0.3579574636261236,-0.163992900830575,-0.6156883964035765,-0.4899937535069063,4.44,52,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,2017.0,-0.5371785095992738,139,-0.5372870025295685,151,32,0,0,-0.5412305434024177,-0.5373948077799854,-0.46140068606795986,-0.5853934672857307,-0.6166271116017605,-0.5077050422292219,5.0,5.3,11.8,1.0,0.306255264,1.614991482,1.438681079,0.731125037,622,779,957,1147,-0.4955045251675404,-1.3560328470324772,-0.3579574636261236,-0.163992900830575,-0.6156883964035765,-0.4899937535069063,4.33,52,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,2018.0,-0.5371785095992738,139,-0.5372870025295685,151,32,0,0,-0.5412305434024177,-0.5373948077799854,-0.46140068606795986,-0.5853934672857307,-0.6166271116017605,-0.5077050422292219,5.0,5.3,11.8,1.0,0.306255264,1.614991482,1.438681079,0.731125037,666,831,1037,1223,-0.4955045251675404,-1.3560328470324772,-0.3579574636261236,-0.163992900830575,-0.6156883964035765,-0.4899937535069063,4.3,52,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
