Unnamed: 0,year,total_dwelling,single_detached,total_dwelling_market,homeownership_freehold,rental,homeownership_condo,other,completed,res_building_permit,res_building_permit_amount,completed_but_unabsorbed_homes,new_single_and_semi_detached,new_rows_and_apartment,rental_vacancy_rate,rental_avilability_rate,vacancy_rate_seniors,vacancy_rate_condo,HPI_change,CPI_change,owned_accommodation_costs_change,rental_accommodation_costs_change,bachelor,one_bedroom,two_bedroom,three_bedroom,population,labour_participation_rate,employment_change,unemployment_rate,disposable_income_change,migration,region,Mortgage Rate,attached,multi_unit
4,1994.0,0.7412745307004377,10811,0.8390118941346613,13608,2143,2291,401,0.7109750673292897,0.7763962438897741,0.5123287168535983,0.5730752614994754,0.411438279961748,0.6188417912237696,1.2,6.2,12.7,0.7,-0.264200793,0.108749382,-1.576576577,2.101298444,516,641,784,946,1.1474100306162005,0.6635951330654132,0.1756553399899479,-0.4173729077480397,-0.6156883964035765,3.91152121791285,29,4.02,9041,6223
5,1995.0,0.5929851802428918,6879,0.6793732816957325,10104,1597,4303,321,0.5983811138916282,0.6429890803272261,0.2891946130952342,0.732710290331309,0.8239603173328197,0.6024158349644306,0.8,6.2,12.7,0.7,0.678807947,2.459016393,1.528604119,1.873604504,531,661,805,966,1.1810321569195794,0.6635951330654132,0.1756553399899479,-0.4173729077480397,-0.6156883964035765,3.91152121791285,29,4.0,10342,8550
6,1996.0,0.7801322216843556,10152,0.8808435418700746,13883,482,4189,444,0.787524333075544,0.7295016045768784,0.4154478799135945,0.4366274435594164,0.6101399942975522,0.2834785175956008,1.2,6.2,12.7,0.7,-1.184015787,1.66746988,-1.009736747,1.619973318,541,675,819,986,1.2134647241389571,0.6635951330654132,0.1756553399899479,-0.4173729077480397,-0.6156883964035765,3.91152121791285,29,4.0,10458,7234
7,1997.0,1.2405433494505609,14203,1.3764920382810262,19481,250,5843,0,1.1472400804218394,1.3822534230586792,0.8495490697751835,0.1887026501781329,0.3120874227938459,0.0918423612366471,0.8,6.2,12.7,0.7,2.14677983,1.810769814,-0.628415301,1.734808702,555,685,821,985,1.2502339674546297,0.6635951330654132,0.1756553399899479,-0.4173729077480397,-0.6156883964035765,3.91152121791285,29,3.98,13990,8752
8,1998.0,1.2640680056137974,12696,1.40181714393706,18928,167,6815,0,1.011249980815313,1.3629161220776431,0.828721725976541,0.2448870458005101,0.1220249134291636,0.2985356441666614,0.8,6.2,12.7,0.7,3.160638645,1.042927647,0.568233892,1.502442621,589,729,881,1052,1.2849721295395398,0.6635951330654132,0.1756553399899479,-0.4173729077480397,-0.6156883964035765,3.91152121791285,29,3.96,16446,9982
9,1999.0,1.8937726411261528,15535,2.0797159542655423,24077,455,10357,15,1.622839864260793,1.894253946246458,1.2100009004642251,0.6087478936406673,0.7613260812921857,0.4518445692538242,0.9,6.2,12.7,0.7,1.784586229,1.972168464,1.029800419,1.634580458,628,770,916,1082,1.317903776132756,0.6635951330654132,0.1756553399899479,-0.4173729077480397,-0.6156883964035765,3.91152121791285,29,3.91,24302,14436
10,2000.0,2.179289152535913,17119,2.3870843496980028,27227,277,11454,24,1.907468604996388,1.768662555902726,1.2827693447933255,0.5445371557865218,0.4438352986034551,0.5545067958746923,0.6,6.2,12.7,0.7,2.730799069,3.036601898,2.579830417,1.760185847,683,830,979,1165,1.3587903243868076,0.6635951330654132,0.1756553399899479,-0.4173729077480397,-0.6156883964035765,3.91152121791285,29,3.84,27449,16277
11,2001.0,2.3217673528102782,16844,2.540467058061185,25692,956,14282,87,2.1559064321270207,2.086077276884122,1.477403449585704,0.4294929171311781,0.6122997955403326,0.2711590504010966,0.9,6.2,12.7,0.7,2.386346473,3.10499079,3.209637707,2.388269383,695,866,1027,1224,1.4059583200041472,0.6635951330654132,0.1756553399899479,-0.4173729077480397,-0.6156883964035765,3.91152121791285,29,3.76,29789,18557
12,2002.0,2.5169659878790407,22115,2.7506051371356577,31490,1511,10761,43,2.743149700965525,2.5464667458855814,1.9316306449436085,0.5989379198018394,1.0788168639809164,0.2355694785058623,2.5,6.2,12.7,0.7,3.348576486,2.084219481,2.249297095,2.915701912,729,891,1047,1253,1.454373814264501,0.7671657987114565,0.1756553399899479,0.140063107470383,-0.6156883964035765,3.91152121791285,29,3.74,26898,16482
13,2003.0,2.6338891301189373,19626,2.876476942033208,28789,1981,14473,232,2.26601454503424,2.4629188252706524,2.000999860888043,0.5596980244465284,0.8239603173328197,0.3368628754384521,3.8,6.2,12.7,0.7,4.667427919,3.041666667,2.949754187,1.866511124,731,884,1040,1211,1.4865322674322743,0.8189511315344801,0.1678343623113327,0.2920911116208618,-0.6156883964035765,2.2285217793893146,29,3.72,30635,21063
14,2004.0,2.39864256848657,19076,2.623225885472868,26855,1238,14022,0,2.337372790849278,2.343121887485698,2.0746170518219254,0.9975795839796586,0.9254709757435022,0.9446232570339906,4.3,6.2,12.7,0.7,5.918450839,1.601293975,3.035208418,1.243353783,727,886,1052,1235,1.519448330282032,0.7930584651229702,0.172485071195162,0.1907391088538758,-0.6156883964035765,2.274501437517074,29,3.71,26565,19513
15,2005.0,2.3623053763772845,15797,2.5841076419148865,23769,1649,16178,0,2.313684192853302,2.3869171684532007,1.9812969914541696,0.451788312219423,0.3660824538633579,0.461426377071772,3.7,5.6,12.7,0.7,4.506244367,1.870572316,2.490180676,0.985699281,724,888,1052,1243,1.5520339378538357,0.6377024666538995,0.0240056224670305,-0.062640898063589,-0.6156883964035765,2.273400635388785,29,3.71,29174,22424
16,2006.0,2.046122795326162,14120,2.2437261623236675,20724,1559,14797,0,2.227776468639502,1.7667759899533566,1.8293261015658,0.6060724462300778,0.2472933855104314,0.7735195459992107,3.2,5.0,12.7,0.7,3.819145004,1.617440225,2.582969265,0.784062725,740,896,1067,1272,1.5865818983519184,0.4046684689502991,-0.2152968221316876,-0.265344903597561,-0.6156883964035765,2.5688813297475623,29,3.71,25852,20068
17,2007.0,1.7809803164863478,14769,1.9582911173254507,21962,661,10670,0,1.6601274722174213,1.84688766544622,2.1567920547321364,0.1878108343746031,0.3984794725050651,0.0357203440172393,3.2,5.0,12.7,0.7,2.693722558,1.914648212,2.966228332,1.031991744,740,900,1061,1252,1.6199051364474264,0.5341318010078562,0.3117446160514024,-0.163992900830575,-0.6156883964035765,2.211289992227254,29,3.72,21388,15660
18,2008.0,2.405433912676552,11308,2.6305370022842824,16363,1691,24158,0,2.0915670301626426,1.691313351978582,1.7948983092572115,0.3519049422240857,0.8088417086333564,0.0275073658875699,2.0,3.7,12.7,0.4,3.547492489,2.421910367,3.795080183,0.817160368,764,927,1095,1288,1.654520626500496,0.4823464681848326,-0.015940412413607,-0.1133168994470817,-0.6156883964035765,2.289489281879161,29,3.72,33266,28542
19,2009.0,1.2667985460613158,8130,1.4047566651292784,12477,1816,11626,30,1.513828445705239,1.3511250848940846,1.4863363220150407,0.2172407558910864,0.357443248892236,0.1068994878077078,3.1,5.0,12.7,0.9,-0.156232563,0.456721915,1.53803132,1.161250097,758,926,1096,1290,1.6890282290988523,0.3787758025387855,-1.3299484882866743,1.2549351379072278,-0.6156883964035765,2.3050698658487887,29,3.75,19851,15787
20,2010.0,1.4940635279240138,9936,1.64941527512775,14850,1338,13007,0,1.735872495439121,1.6686745605861495,1.969867015311305,0.324258652314662,-0.1954658692595669,0.621579450600326,2.1,3.9,18.5,1.7,2.581871018,2.493216983,1.996695125,1.671802773,777,949,1123,1322,1.7252008947482789,0.326990469715762,0.2824962257352009,1.001555130989763,-0.6156883964035765,2.5259500467442955,29,3.76,20913,17605
21,2011.0,2.2327097259065964,11247,2.444593443791913,17539,1934,20272,0,1.914121884063159,1.6502805425797984,2.21046741217349,0.3313931787429004,-0.3898479811098101,0.7557247600515935,1.4,2.9,19.9,1.6,4.663325343,3.019245904,2.173619549,0.954762446,819,977,1149,1349,1.760379397481684,0.1198491384236715,-0.0223684438317639,0.6468231213053126,-0.6156883964035765,2.838789543895321,29,3.75,30508,26488
22,2012.0,2.818025575682368,10699,3.074706191662284,17718,1951,28435,1,1.7734525552228595,2.0069088843659437,2.667104750951387,0.4232502065064695,-0.3034559313985909,0.8419610304131226,1.7,3.0,17.9,1.2,5.132209036,1.527883881,2.233086681,1.441116866,837,1007,1183,1413,1.8002561990762558,0.042171139189138,-0.1132881834412781,0.798851125455791,-0.6156883964035765,2.1942698977821715,29,3.73,39659,35153
23,2013.0,1.7987638363240328,9421,1.977435691244,14768,709,18070,0,1.9051289903795017,2.1065599929058463,2.483851132703927,0.6167742358724354,-0.2732187139996642,1.1198334571336053,1.6,3.2,16.2,1.8,2.455688682,1.183391477,0.646245315,1.990381058,873,1032,1213,1454,1.8392730976984488,0.3528831361272756,1.173738053004895,0.4947951171548334,-0.6156883964035765,2.103834769088899,29,3.7,26000,22252
24,2014.0,1.4754398417947847,8830,1.6293662331500565,13347,1803,13779,0,1.5764862496637295,1.7542438018611173,2.6185929260614915,0.5302681029300451,-0.1069140183055672,0.8816570913731916,1.6,3.0,17.6,1.3,2.106890886,2.521633315,2.491331707,1.632327336,896,1067,1251,1458,1.874324932568357,-0.0096141936338854,-0.6917847294229638,0.4441191157713405,-0.6156883964035765,1.698019830640858,29,3.67,21629,18569
25,2015.0,2.410684951998703,10223,2.6361899276539327,15583,2842,23862,0,2.831908830493656,2.07044573044649,3.2270848541725843,1.500563697170464,0.0118750500473591,2.295658159364613,1.6,3.1,13.0,1.8,3.189777567,1.556214969,3.000877083,1.256335213,937,1103,1288,1510,1.901900166826658,0.0162784727776281,0.544569581583754,-0.062640898063589,-0.6156883964035765,0.924452304257534,29,3.66,33170,30958
26,2016.0,2.182439776129204,11884,2.390476104919793,17379,2667,18981,0,1.9712962162633223,1.9717379048812715,3.3435144357985718,0.662256841852455,0.0183544537757006,1.0048517633182332,1.3,2.8,11.6,1.0,6.347459182,2.038828647,4.044766133,1.191399366,957,1132,1327,1515,1.949188037393679,-0.0872921928684189,-0.1404312991180949,-0.062640898063589,-0.6156883964035765,3.026730338028952,29,3.67,28041,26245
27,2017.0,2.182439776129204,11884,2.390476104919793,17379,2667,18981,0,1.9712962162633223,1.9717379048812715,3.3435144357985718,0.662256841852455,0.0183544537757006,1.0048517633182332,1.3,2.8,11.6,1.0,2.455688682,1.527883881,4.044766133,1.191399366,1013,1194,1403,1589,1.949188037393679,-0.0872921928684189,-0.1404312991180949,-0.062640898063589,-0.6156883964035765,3.026730338028952,29,3.68,28041,26245
28,2018.0,2.182439776129204,11884,2.390476104919793,17379,2667,18981,0,1.9712962162633223,1.9717379048812715,3.3435144357985718,0.662256841852455,0.0183544537757006,1.0048517633182332,1.3,2.8,11.6,1.0,1.475,2.315498,4.044766133,1.191399366,1081,1261,1468,1647,1.949188037393679,-0.0872921928684189,-0.1404312991180949,-0.062640898063589,-0.6156883964035765,3.026730338028952,29,3.67,28041,26245
29,2019.0,2.182439776129204,11884,2.390476104919793,17379,2667,18981,0,1.9712962162633223,1.9717379048812715,3.3435144357985718,0.662256841852455,0.0183544537757006,1.0048517633182332,1.3,2.8,11.6,1.0,2.907,1.999754,4.044766133,1.191399366,1142,1361,1563,1730,1.949188037393679,-0.0872921928684189,-0.1404312991180949,-0.062640898063589,-0.6156883964035765,3.026730338028952,29,3.68,28041,26245
30,2020.0,2.182439776129204,11884,2.390476104919793,17379,2667,18981,0,1.9712962162633223,1.9717379048812715,3.3435144357985718,0.662256841852455,0.0183544537757006,1.0048517633182332,1.3,2.8,11.6,1.0,8.355,2.489754,4.044766133,1.191399366,1204,1421,1637,1854,1.949188037393679,-0.0872921928684189,-0.1404312991180949,-0.062640898063589,-0.6156883964035765,3.026730338028952,29,3.7,28041,26245
31,2021.0,2.182439776129204,11884,2.390476104919793,17379,2667,18981,0,1.9712962162633223,1.9717379048812715,3.3435144357985718,0.662256841852455,0.0183544537757006,1.0048517633182332,1.3,2.8,11.6,1.0,12.483,9.646879,4.044766133,1.191399366,1217,1439,1680,1918,1.949188037393679,-0.0872921928684189,-0.1404312991180949,-0.062640898063589,-0.6156883964035765,3.026730338028952,29,3.74,28041,26245
0,1990.0,-0.5059523290968821,412,-0.5036709396647138,442,187,0,0,-0.5175419454064422,-0.5070749978794064,-0.4535615337532394,-0.5952034411245585,-0.6295859190584434,-0.5145491906706131,1.0,7.9,11.8,1.0,5.627996165,4.278373548,5.802348337,2.650868561,303,451,567,598,-0.4939689270621259,-0.2167555249259759,-0.7619093673841582,0.4441191157713405,-0.6156883964035765,-0.5243303122008407,28,3.73,337,97
1,1991.0,-0.4960103613136095,277,-0.4929680676315089,351,287,132,1,-0.5207589155046611,-0.5123304315955067,-0.4558041195344708,-0.5952034411245585,-0.6295859190584434,-0.5145491906706131,1.0,7.9,11.8,1.0,0.344921485,5.698982325,7.703690003,3.120414751,316,471,601,650,-0.4936452646979871,-0.2167555249259759,-0.7619093673841582,0.4441191157713405,-0.6156883964035765,-0.5243303122008407,28,3.75,529,459
2,1992.0,-0.5105732437003752,353,-0.5086455139900062,353,197,13,0,-0.4953887195027984,-0.5121956768848375,-0.4552915486985966,-0.5952034411245585,-0.6295859190584434,-0.5145491906706131,2.5,7.9,11.8,1.0,-0.443238354,1.99655417,2.138073158,3.727945361,320,485,620,672,-0.4933371860773067,-0.2167555249259759,-0.7619093673841582,0.4441191157713405,-0.6156883964035765,-0.5243303122008407,28,3.66,250,170
3,1993.0,-0.5098731051240883,310,-0.5078917906073861,308,234,31,0,-0.5306291646696509,-0.5132063372148568,-0.4567097791768912,-0.5943116253210287,-0.6274261178156629,-0.5145491906706131,2.7,7.9,11.8,1.0,1.989823733,1.927662957,1.378730559,2.642889803,348,514,632,723,-0.4933679539810582,-0.2167555249259759,-0.7619093673841582,0.4441191157713405,-0.6156883964035765,-0.5243303122008407,28,3.62,285,241
4,1994.0,-0.5185548234700447,296,-0.5172379605518749,318,95,36,0,-0.5155678955734443,-0.5170468464689302,-0.4574531836374727,-0.5746916776433731,-0.6015085029022972,-0.5008608937878307,4.1,7.9,11.8,1.0,1.327394209,0.126730357,-0.149266108,1.728439059,360,518,655,786,-0.493481036016924,-0.2167555249259759,-0.7619093673841582,0.4441191157713405,-0.6156883964035765,-0.5243303122008407,28,3.59,181,125
5,1995.0,-0.5298270545482623,196,-0.5293729070120579,214,43,31,0,-0.5371362178228665,-0.5316003552212081,-0.4644036441719258,-0.5818262040716115,-0.6101477078734191,-0.5063362125409436,6.2,7.9,11.8,1.0,0.228591525,2.774802843,1.735736235,1.313715187,375,518,659,788,-0.4935209943334843,-0.2167555249259759,-0.7619093673841582,0.4441191157713405,-0.6156883964035765,-0.5243303122008407,28,3.6,128,56
6,1996.0,-0.5292669436872329,162,-0.5287699283059618,176,56,64,0,-0.5396220583533083,-0.5270860724137886,-0.4647857745674982,-0.5836098356786711,-0.623106515330102,-0.5008608937878307,5.6,7.9,11.8,1.0,-0.210526316,1.610458507,0.073469388,0.890387275,350,530,672,809,-0.4915098922610017,-0.2167555249259759,-0.7619093673841582,0.4441191157713405,-0.6156883964035765,-0.5243303122008407,28,3.72,152,116
7,1997.0,-0.5313673594160933,184,-0.531031098453822,202,16,48,0,-0.5350890550330908,-0.5332847891045736,-0.464979844490874,-0.5809343882680817,-0.6166271116017605,-0.5008608937878307,7.7,7.9,11.8,1.0,-0.545007032,1.948536267,-1.500938086,0.694027932,385,526,666,822,-0.4918263621281597,-0.2167555249259759,-0.7619093673841582,0.4441191157713405,-0.6156883964035765,-0.5243303122008407,28,3.82,92,72
8,1998.0,-0.5343079414364978,161,-0.5341967366608262,180,8,36,0,-0.5439357228031927,-0.536047260673293,-0.4667876288044328,-0.5791507566610221,-0.6209467140873215,-0.4953855750347177,9.3,7.9,11.8,1.0,-2.271522008,0.612711477,-1.772256729,0.374404357,362,520,647,809,-0.49226350611133,-0.2167555249259759,-0.7619093673841582,0.4441191157713405,-0.6156883964035765,-0.5243303122008407,28,3.89,77,49
9,1999.0,-0.5337478305754685,192,-0.5335937579547302,196,0,36,0,-0.5387447028719758,-0.5395508831506933,-0.4677342941137231,-0.5800425724645519,-0.6166271116017605,-0.4994920640995524,7.5,7.9,11.8,1.0,-1.031021073,1.808762043,0.193912824,0.491692099,382,519,647,792,-0.4926614909442711,-0.2167555249259759,-0.7619093673841582,0.4441191157713405,-0.6156883964035765,-0.5243303122008407,28,3.98,44,36
10,2000.0,-0.5392089114705055,141,-0.5394728003391667,154,0,0,0,-0.5442281746303036,-0.5381359586886663,-0.4670131599722174,-0.5773671250539625,-0.6036683041450777,-0.5035985531643872,5.8,7.9,11.8,1.0,-1.288494928,2.651548969,0.908784921,0.118103594,379,527,654,802,-0.4931274049153649,-0.2167555249259759,-0.7619093673841582,0.4441191157713405,-0.6156883964035765,-0.5243303122008407,28,4.04,21,5
11,2001.0,-0.5352181215856707,163,-0.5351765770582323,169,4,38,0,-0.5493460816047427,-0.5404941661253779,-0.4682051522884709,-0.5800425724645519,-0.6101477078734191,-0.5035985531643872,5.8,7.9,11.8,1.0,-0.88872431,2.791789877,0.783855904,0.572969329,375,529,657,819,-0.4944927805922322,-0.2167555249259759,-0.7619093673841582,0.4441191157713405,-0.6156883964035765,-0.5243303122008407,28,4.07,54,42
12,2002.0,-0.5361983155924723,193,-0.5362317897939004,197,0,0,0,-0.5468602410743009,-0.5352387324092776,-0.4644814135401274,-0.5871770988927902,-0.6101477078734191,-0.5145491906706131,4.7,7.9,11.8,1.0,0.943396226,1.539893392,-0.703293066,0.511058981,398,532,657,820,-0.4944432322796973,-0.6569308539216705,-0.7619093673841582,-0.3160209049810538,-0.6156883964035765,-0.5243303122008407,28,4.14,8,0
13,2003.0,-0.5352181215856707,199,-0.5351765770582323,210,0,0,1,-0.5399876231371968,-0.5322741287745543,-0.4632109448614159,-0.5934198095174988,-0.6252663165728825,-0.5145491906706131,3.3,7.9,11.8,1.0,0.943832701,2.333138905,-0.066661112,0.5334667,421,552,672,834,-0.4941874990537111,0.2234198040697186,2.081736412669225,-0.6200769132820113,-0.6156883964035765,-0.5034150717633517,28,4.26,24,0
14,2004.0,-0.529897068405891,241,-0.5294482793503199,256,0,31,0,-0.5430583673218603,-0.5351039776986084,-0.4617782210008658,-0.5934198095174988,-0.6252663165728825,-0.5145491906706131,5.0,7.9,11.8,1.0,1.961683014,1.286540184,-0.283498708,0.207279662,414,550,679,808,-0.4940672245208644,-0.0872921928684189,-1.994081449018052,0.4947951171548334,-0.6156883964035765,-0.5153968795443424,28,4.27,56,36
15,2005.0,-0.5340978998636119,179,-0.5339706196460402,183,0,44,0,-0.54115743044564,-0.5341606947239237,-0.4622006500690516,-0.5907443621069095,-0.6295859190584434,-0.5077050422292219,4.6,5.8,11.8,1.0,1.708172256,1.696277836,0.535161803,0.719841139,410,556,689,798,-0.4940648270218708,-0.1649701921029524,-0.2451202740579197,-0.0119648966800962,-0.6156883964035765,-0.5246690205480066,28,4.27,52,44
16,2006.0,-0.5384387590365901,157,-0.5386437046182846,159,0,6,0,-0.5461291115065238,-0.5368557889373085,-0.4641289769033229,-0.5898525463033797,-0.6166271116017605,-0.5145491906706131,4.9,5.9,11.8,1.0,1.688323168,1.446640316,0.457456542,-0.024644705,434,571,696,804,-0.4943457339872901,-0.8122868523907375,-2.34600343434189,0.2414151102373685,-0.6156883964035765,-0.5384290471516178,28,4.35,12,4
17,2007.0,-0.5325575949957809,185,-0.532312428204276,193,14,42,0,-0.5449593041980806,-0.5385402228206739,-0.4643548615682357,-0.5907443621069095,-0.623106515330102,-0.5118115312940565,3.8,4.4,11.8,1.0,4.302851182,1.044182966,0.654081802,0.706655711,452,584,709,860,-0.494762099645849,-0.5015748554525999,0.4316626475210043,-0.2146689022140677,-0.6156883964035765,-0.5083686813406517,28,4.32,72,56
18,2008.0,-0.5382987313213327,165,-0.5384929599417606,167,0,0,0,-0.5422541247973056,-0.5373274304246508,-0.4637093758121625,-0.5934198095174988,-0.6274261178156629,-0.5131803609823349,2.2,2.7,11.8,1.0,5.475456288,2.15161564,1.398371309,0.807767624,467,589,719,836,-0.4949862658017526,-0.7863941859792275,-0.9533902758378732,-0.6200769132820113,-0.6156883964035765,-0.485082482473002,28,4.42,4,0
19,2009.0,-0.5373885511721599,166,-0.5375131195443545,171,8,1,0,-0.545105530111636,-0.5375969398459893,-0.4621660073504891,-0.5853934672857307,-0.6101477078734191,-0.5118115312940565,2.3,3.1,11.8,1.0,0.655815424,0.075494489,0.819339661,0.542290571,480,607,742,874,-0.4951365090720195,-1.0194281836828298,-2.1293295298590458,0.5961471199218198,-0.6156883964035765,-0.4795361332881618,28,4.43,20,8
20,2010.0,-0.5344479691517553,204,-0.5343474813373502,210,8,4,0,-0.5491998556911873,-0.5328131476172313,-0.456716849119455,-0.5943116253210287,-0.6274261178156629,-0.5145491906706131,2.2,2.7,11.8,1.0,-0.470994584,2.104707302,-0.128741551,0.853324746,503,624,763,915,-0.4951321136571979,-1.3042475142094556,-0.4946871216571381,-0.163992900830575,-0.6156883964035765,-0.4656490910543634,28,4.43,28,8
21,2011.0,-0.5238058627921958,188,-0.5228908859215253,198,152,24,0,-0.5437894968896373,-0.5237172046470575,-0.4525844676909249,-0.5889607304998499,-0.623106515330102,-0.5090738719175001,1.7,2.9,11.8,1.0,0.055209401,3.140007388,-0.257815018,1.021711367,518,641,772,959,-0.495190452799376,-1.252462181386432,-0.5625965691435216,-0.163992900830575,-0.6156883964035765,-0.4784776697032686,28,4.48,194,178
22,2012.0,-0.5233857796464237,227,-0.5224386518919533,237,12,130,1,-0.5461291115065238,-0.5307918269571926,-0.4539988097008093,-0.5934198095174988,-0.6252663165728825,-0.5145491906706131,1.1,2.0,11.8,1.0,1.300646382,0.902578797,-0.444264943,1.675094817,531,676,818,1017,-0.4951257203265482,-1.122998849328875,0.3801613559601114,-0.8227809188159834,-0.6156883964035765,-0.4741167997335088,28,4.38,159,147
23,2013.0,-0.5273065556736298,193,-0.5266595028346256,214,10,100,0,-0.5331150052000928,-0.5303201854698503,-0.453517700109344,-0.58806891469632,-0.6123075091161996,-0.5145491906706131,2.6,3.5,11.8,1.0,0.90265349,0.894505182,0.162271805,2.385763133,567,705,858,1041,-0.4950997474207839,-0.7863941859792275,0.0270755782441429,-0.5187249105150258,-0.6156883964035765,-0.4786470238768515,28,4.59,135,127
24,2014.0,-0.5336078028602111,168,-0.5334430132782062,184,50,0,0,-0.5370631048660888,-0.5322741287745543,-0.4560833822657401,-0.5845016514822009,-0.618786912844541,-0.5049673828526654,2.3,3.2,11.8,1.0,0.439577389,2.181255277,1.790198461,1.062618596,574,738,888,1099,-0.4951716723905926,-1.2265695149749205,-1.4707246602522357,-0.9748089229664622,-0.6156883964035765,-0.4876227950767456,28,4.59,74,58
25,2015.0,-0.5330476919991817,164,-0.5328400345721102,189,39,6,8,-0.5353083939034239,-0.5340259400132544,-0.458198002086567,-0.5791507566610221,-0.6079879066306386,-0.5035985531643872,4.6,5.2,11.8,1.0,0.284090909,1.053573888,2.331688684,0.668419076,603,749,917,1131,-0.4953826523020313,-1.7444228432051485,-1.8186635786271967,-0.9748089229664622,-0.6156883964035765,-0.5009594362463996,28,4.52,97,59
26,2016.0,-0.5371785095992738,139,-0.5372870025295685,151,32,0,0,-0.5412305434024177,-0.5373948077799854,-0.4614006860679598,-0.5853934672857307,-0.6166271116017605,-0.5077050422292219,5.0,5.3,11.8,1.0,0.306255264,1.614991482,1.438681079,0.731125037,608,765,940,1170,-0.4955045251675404,-1.3560328470324772,-0.3579574636261236,-0.163992900830575,-0.6156883964035765,-0.4899937535069063,28,4.44,52,36
27,2017.0,-0.5371785095992738,139,-0.5372870025295685,151,32,0,0,-0.5412305434024177,-0.5373948077799854,-0.4614006860679598,-0.5853934672857307,-0.6166271116017605,-0.5077050422292219,5.0,5.3,11.8,1.0,0.306255264,1.614991482,1.438681079,0.731125037,622,779,957,1147,-0.4955045251675404,-1.3560328470324772,-0.3579574636261236,-0.163992900830575,-0.6156883964035765,-0.4899937535069063,28,4.33,52,36
28,2018.0,-0.5371785095992738,139,-0.5372870025295685,151,32,0,0,-0.5412305434024177,-0.5373948077799854,-0.4614006860679598,-0.5853934672857307,-0.6166271116017605,-0.5077050422292219,5.0,5.3,11.8,1.0,0.306255264,1.614991482,1.438681079,0.731125037,666,831,1037,1223,-0.4955045251675404,-1.3560328470324772,-0.3579574636261236,-0.163992900830575,-0.6156883964035765,-0.4899937535069063,28,4.3,52,36
29,2019.0,-0.5371785095992738,139,-0.5372870025295685,151,32,0,0,-0.5412305434024177,-0.5373948077799854,-0.4614006860679598,-0.5853934672857307,-0.6166271116017605,-0.5077050422292219,5.0,5.3,11.8,1.0,0.306255264,1.614991482,1.438681079,0.731125037,712,855,1073,1268,-0.4955045251675404,-1.3560328470324772,-0.3579574636261236,-0.163992900830575,-0.6156883964035765,-0.4899937535069063,28,4.23,52,36
30,2020.0,-0.5371785095992738,139,-0.5372870025295685,151,32,0,0,-0.5412305434024177,-0.5373948077799854,-0.4614006860679598,-0.5853934672857307,-0.6166271116017605,-0.5077050422292219,5.0,5.3,11.8,1.0,0.306255264,1.614991482,1.438681079,0.731125037,732,880,1089,1358,-0.4955045251675404,-1.3560328470324772,-0.3579574636261236,-0.163992900830575,-0.6156883964035765,-0.4899937535069063,28,4.14,52,36
31,2021.0,-0.5371785095992738,139,-0.5372870025295685,151,32,0,0,-0.5412305434024177,-0.5373948077799854,-0.4614006860679598,-0.5853934672857307,-0.6166271116017605,-0.5077050422292219,5.0,5.3,11.8,1.0,0.306255264,1.614991482,1.438681079,0.731125037,751,928,1116,1261,-0.4955045251675404,-1.3560328470324772,-0.3579574636261236,-0.163992900830575,-0.6156883964035765,-0.4899937535069063,28,4.08,52,36
0,1990.0,0.6561376798239619,13809,0.5366934453657551,11497,777,1475,683,0.7177014593528384,0.607885478197889,0.0677859288195609,0.6355023677465611,1.562612342363744,-0.0149263544490555,2.3,4.4,5.9,1.0,13.89175258,5.74685627,9.270129582,5.338200068,339,428,532,577,0.4729340258188589,1.47705640369015,0.1988890602718788,-0.1133168994470817,-2.733934943324904,-0.0444652613536734,4,4.07,4088,2748
1,1991.0,0.3246220639521583,9778,0.2107080823825791,8624,405,894,184,0.3881082501989563,0.3892459601370464,-0.0383088107666905,0.6355023677465611,1.562612342363744,-0.0149263544490555,3.0,4.4,5.9,1.0,-0.70151618,5.834629918,5.513886073,4.407146724,356,445,550,607,0.4907226691851977,1.4900027368959048,-0.3901904174971226,0.5454711185383261,-2.733934943324904,-0.0444652613536734,4,4.09,3483,1945
2,1992.0,0.4168303144491309,14125,0.6190754110861277,12856,668,1780,221,0.6328904294907036,0.7666265273662541,0.1426156149031318,0.6355023677465611,1.562612342363744,-0.0149263544490555,4.9,4.4,5.9,1.0,0.706472197,1.512128531,0.528338136,2.872847957,366,452,553,608,0.5068522432479504,1.3885897925877315,-0.7702323645854242,1.204259136523735,-1.8509365432558496,-0.0444652613536734,4,4.09,5598,3298
3,1993.0,0.720830484272863,13040,0.5887757311048013,11474,533,2985,131,0.7463617384096977,0.7642683199295425,0.1260832612119863,1.1697000340609094,2.592837535170033,0.1520708675208897,6.0,4.4,5.9,1.0,3.258655804,1.096513913,0.162446249,1.572739187,367,449,548,601,0.5206858124411452,1.2720727937359295,-0.351905901975077,1.2549351379072278,0.7380296595733241,-0.1951057987556693,4,4.08,6417,3805
4,1994.0,0.6886941236212984,12671,0.496972223101678,10442,220,3116,127,0.805729459313192,0.6596312870948773,0.0949733929485807,1.510373671009292,2.6857089886095937,0.616104131847213,7.1,4.4,5.9,1.0,1.797063336,1.46321498,-0.620110666,1.081885856,361,444,541,589,0.5339975260200619,1.3411199050297171,0.4972979226987806,0.8495271268392846,-1.912918032437683,-0.1777046574200255,4,4.08,6089,3953
